Unnamed: 0,date,tic,close,high,low,open,volume,close_r,open_r,high_r,low_r,volume_r,label,close_price
789,2023/2/21,MELI,4.333247205,4.335378771,4.332311543,4.334035509,-0.52613735,0.998601071,0.991128879,1.010161823,0.997050644,1.536608187,1.005340247,1099.329956
789,2023/2/21,META,-0.143108365,-0.124967007,-0.131421492,-0.131739447,1.59202517,0.995372495,1.024027707,1.028813984,1.012846246,1.431143546,0.953686686,172.0800018
789,2023/2/21,MNST,-0.744725688,-0.744935711,-0.740885547,-0.740972279,-0.346420257,0.982722182,0.997023474,0.990090583,0.985817644,1.298927417,0.981865291,51.18999863
789,2023/2/21,MRNA,-0.202777443,-0.180521773,-0.193937089,-0.176838294,-0.361431531,0.960924313,1.013803681,1.000839728,0.992717552,0.6517105,0.922381631,160.0899963
789,2023/2/21,MRVL,-0.787474408,-0.783765124,-0.784934067,-0.782586664,0.032519222,0.965110989,0.964997828,0.972620851,0.97133685,1.110426611,0.94232462,42.59999847
789,2023/2/21,MSFT,0.257953234,0.254829262,0.270767206,0.267330701,1.205339749,0.979113387,0.981070902,0.982313849,0.982773423,0.946576845,0.926986539,252.6699982
789,2023/2/21,MU,-0.712825888,-0.706843125,-0.708593381,-0.709014799,0.223527539,0.976105747,0.974933155,0.992190076,0.982567139,1.164838297,0.947771134,57.59999847
789,2023/2/21,NFLX,0.680115508,0.690229389,0.698789759,0.707218861,-0.21071959,0.969939097,0.985456016,0.986045859,0.98242031,1.078493588,0.933932002,337.5
789,2023/2/21,NVDA,0.028433941,0.05564744,0.041644233,0.045918217,1.992049091,0.965728438,0.970828914,0.988684492,0.982979703,0.880072034,0.952542632,206.5500031
789,2023/2/21,NXPI,-0.096676976,-0.080660701,-0.084951101,-0.076137439,-0.437698789,0.962591516,0.972576106,0.976371799,0.970419569,0.939859506,0.943252988,181.4100037
789,2023/2/21,ODFL,0.705993722,0.727953552,0.72573351,0.751172761,-0.527029912,0.965787442,1.002965942,0.989008198,0.982379475,0.985431682,0.960810254,342.7000122
789,2023/2/21,ON,-0.604933892,-0.598533398,-0.599809166,-0.599204543,-0.173113384,0.968482753,0.964144407,0.977639661,0.983453667,0.884554486,0.931026311,79.27999878
789,2023/2/21,ORLY,3.281019276,3.267165471,3.337361691,3.307869925,-0.535924326,0.985246441,0.99995373,0.994061374,0.997747588,0.854141759,0.991783328,860.1300049
789,2023/2/21,PANW,-0.168936765,-0.169027699,-0.16431915,-0.160660447,0.002465465,0.985881383,0.988849801,0.990632283,0.985400173,2.563787049,1.128915897,166.8899994
789,2023/2/21,PAYX,-0.44448935,-0.441251012,-0.436431042,-0.434787844,-0.456317762,0.971851823,0.99282276,0.986988202,0.978400219,1.454970089,0.958185423,111.5199966
789,2023/2/21,PCAR,-0.631906882,-0.628644013,-0.627509811,-0.624292655,-0.397015428,0.97582241,1.003996843,0.993562724,0.98106154,1.049478264,1.001369842,73.86000061
789,2023/2/21,PDD,-0.578906425,-0.569454337,-0.577053314,-0.570233754,0.736944313,0.904624318,0.907196974,0.921201933,0.905897653,2.786378246,0.868054105,84.51000214
789,2023/2/21,PEP,-0.122704481,-0.128700104,-0.117344163,-0.12541762,-0.205289316,0.999432686,1.002397797,1.00561164,0.999084804,1.46689102,0.990718293,176.1799927
789,2023/2/21,PYPL,-0.625039231,-0.628938721,-0.626894233,-0.632506031,0.340240973,1.007768473,0.967322861,0.990043206,1.001250209,0.916856399,0.950031545,75.23999786
789,2023/2/21,QCOM,-0.38387475,-0.373268842,-0.375277753,-0.374904926,-0.05754218,0.968524865,0.968803082,0.983129228,0.973141178,1.355649647,0.947340266,123.6999969
789,2023/2/21,REGN,2.715631456,2.695997377,2.756052582,2.724422284,-0.541441984,0.997035058,1.013452441,0.996530141,1.014754622,0.835599756,0.979200814,746.5200195
789,2023/2/21,ROP,1.10665711,1.095666331,1.115863031,1.113307647,-0.527254613,0.989548257,1.002906381,0.993688594,0.995841551,1.061991025,0.981195339,423.2099915
789,2023/2/21,ROST,-0.437571885,-0.435503975,-0.429871681,-0.4294616,-0.414423513,0.975970276,0.995911966,0.989498139,0.983081932,1.66091915,0.964720028,112.9100037
789,2023/2/21,SBUX,-0.478031408,-0.479712021,-0.470337814,-0.474261792,-0.227715723,0.978338004,0.988383006,0.98594824,0.985691385,0.790820778,0.965444157,104.7799988
789,2023/2/21,SIRI,-0.977330472,-0.977641961,-0.976214653,-0.976720837,0.193504991,0.967391283,0.991304356,0.987068977,0.978021895,0.699677906,0.934182603,4.449999809
789,2023/2/21,SNPS,0.754017573,0.732325309,0.757066952,0.74609546,-0.515713721,0.994075311,0.989754143,0.983437424,0.991847945,0.91585149,0.981479401,352.3500061
789,2023/2/21,SPLK,-0.493657828,-0.487816799,-0.486080255,-0.486855618,-0.451854951,0.967999994,0.97004239,0.981000784,0.987749128,0.882887189,0.966594932,101.6399994
789,2023/2/21,TEAM,-0.177596021,-0.177721969,-0.173098608,-0.180969877,-0.443316314,0.979769793,0.942829283,0.960089416,0.978939785,0.873074553,0.965424971,165.1499939
789,2023/2/21,TMUS,-0.267472827,-0.270509742,-0.264525757,-0.26146088,-0.214558232,0.984867696,1.007954842,0.994243637,0.990334888,1.223292981,1.00511666,147.0899963
789,2023/2/21,TSLA,-0.017250993,0.029957675,-0.003564746,0.02097947,4.508521596,0.947482106,1.025001249,1.006092901,0.998582285,0.842237594,1.031956439,197.3699951
789,2023/2/21,TTD,-0.717055963,-0.705713366,-0.716610922,-0.708716124,-0.130307847,0.941127707,0.940115945,0.93219278,0.929823719,0.851690945,1.159983521,56.75
789,2023/2/21,TTWO,-0.442001066,-0.443756145,-0.438398842,-0.444544326,-0.454732372,0.995644783,1.002698597,1.001325971,1.00652648,1.328783295,0.998743047,112.0199966
789,2023/2/21,TXN,-0.149677471,-0.140980117,-0.137930423,-0.135522546,-0.12832923,0.973990346,0.990695344,0.987689916,0.977705184,1.73125985,0.960896365,170.7599945
789,2023/2/21,VRSK,-0.130119519,-0.133857725,-0.120977037,-0.122430986,-0.517835897,0.986224793,0.998639579,0.994529966,0.993999983,0.431757311,0.974479214,174.6900024
789,2023/2/21,VRTX,0.45607047,0.453028622,0.468405374,0.447925323,-0.496901256,0.995981773,0.998351942,1.000507267,1.002620723,0.880516432,0.983889273,292.480011
789,2023/2/21,WBA,-0.8195235,-0.820801647,-0.816772124,-0.818327263,-0.260634416,0.983677952,0.999450537,0.992659041,0.996131545,1.171337929,0.972244711,36.15999985
789,2023/2/21,WBD,-0.92607182,-0.925329109,-0.924395828,-0.924205057,0.542852599,0.955929988,0.991469809,0.980682537,0.977423629,1.143449606,1.033512064,14.75
789,2023/2/21,WDAY,-0.094138954,-0.093775745,-0.082579639,-0.083504561,-0.472552408,0.979117305,0.98590792,0.986843558,0.991968523,1.437624514,0.979389084,181.9199982
789,2023/2/21,XEL,-0.665050843,-0.666859407,-0.659902873,-0.66282081,-0.400860312,0.988089911,1.00237183,0.993266006,1.004037635,1.154246101,0.970601125,67.19999695
789,2023/2/21,ZS,-0.363271761,-0.354947046,-0.35614465,-0.351260343,-0.473376311,0.965923615,0.986140664,0.991320801,0.995637227,0.727035137,0.987226477,127.8399963
790,2023/2/22,AAPL,-0.258415437,-0.263583797,-0.25614996,-0.258374669,2.616830168,1.002896066,0.991145127,0.99107729,0.991577387,0.866548774,0.975195802,148.9100037
790,2023/2/22,ADBE,0.735952607,0.734633957,0.73930632,0.726333592,-0.404898688,1.005826331,0.988340281,0.99977357,0.996412999,0.865654245,0.918285246,348.7200012
790,2023/2/22,ADI,-0.084982087,-0.083165871,-0.076121214,-0.070164096,-0.347893297,0.988116327,0.979279169,0.976461972,0.985766662,0.686349603,1.017037366,183.7599945
790,2023/2/22,ADP,0.109950073,0.112331946,0.12141602,0.124567458,-0.461610718,0.992211144,0.996073936,0.99185425,0.992533318,0.891296326,0.991940881,222.9299927
790,2023/2/22,ADSK,0.078946076,0.072937719,0.087711039,0.074341483,-0.475698222,1.005335161,0.999953669,1.000137408,1.004666138,1.146771037,0.969829899,216.6999969
790,2023/2/22,AEP,-0.547504292,-0.550690479,-0.544004292,-0.54947634,-0.343499145,0.999669799,0.988084784,0.995106069,0.996241057,1.264023143,1.002541951,90.81999969
790,2023/2/22,AMAT,-0.450013305,-0.448127826,-0.446270043,-0.446286548,-0.249486751,0.992181927,0.977824739,0.978664073,0.986928721,0.671053152,0.953309704,110.4100037
790,2023/2/22,AMD,-0.618221319,-0.616364,-0.615602074,-0.616477512,2.571609095,0.997915904,0.997148396,0.995794012,0.99306738,1.141698603,0.927865071,76.61000061
790,2023/2/22,AMGN,0.175790123,0.183605188,0.190844132,0.196745545,-0.430595741,0.991269301,0.997965072,0.996155784,0.989714538,0.866685155,0.985852368,236.1600037
790,2023/2/22,AMZN,-0.522770743,-0.52362532,-0.520340183,-0.526030911,3.148797256,1.012793392,0.997482716,1.014642836,1.005622217,1.05220359,0.961083276,95.79000092
790,2023/2/22,ANSS,0.328172611,0.325119967,0.342819078,0.331195873,-0.533583691,1.003649228,1.001611184,1.005066254,1.007923256,1.060564214,1.074631768,266.7799988
790,2023/2/22,ASML,2.106947434,2.120949205,2.131804636,2.149337005,-0.503642285,0.99115563,0.991457795,0.986737929,0.985544714,0.994719859,0.941858129,624.210022
790,2023/2/22,AVGO,1.867872912,1.864002231,1.887948298,1.898903943,-0.420615273,0.990765905,0.986864407,0.983139153,0.986651402,1.032458108,0.969268301,576.1699829
790,2023/2/22,AZN,-0.656839498,-0.658017783,-0.651930737,-0.652865212,-0.34156422,0.989366318,0.990750051,0.991176958,0.990059035,0.675034555,0.958203086,68.84999847
790,2023/2/22,BIIB,0.356887354,0.351890455,0.371882069,0.356383524,-0.519658472,1.002279981,0.981725752,0.9909991,0.999816005,0.743306625,0.940743133,272.5499878
790,2023/2/22,BKNG,4.333247205,4.335378771,4.332311543,4.334035509,-0.556777826,1.000502979,1.003399485,0.999983656,1.001465818,0.737122558,0.981967157,2426.709961
790,2023/2/22,BKR,-0.849930333,-0.850322789,-0.84820652,-0.849488287,-0.194029301,0.997344842,0.990789514,0.995430829,0.996324737,0.882499705,0.938693782,30.04999924
790,2023/2/22,CCEP,-0.726262607,-0.728603309,-0.723578967,-0.726287768,-0.476653201,0.999635895,0.98829248,0.990326032,1.000734231,1.181499593,1,54.90000153
790,2023/2/22,CDNS,-0.034071741,-0.037385948,-0.025462847,-0.037509669,-0.456080578,1.006955679,1.005463359,1.012501282,1.007521952,0.996304384,0.987593544,193.9900055
790,2023/2/22,CDW,0.015693939,0.011439395,0.023984458,0.025708364,-0.524152491,0.992652095,0.966672967,0.966672967,0.989068878,0.622581812,0.983324517,203.9900055
790,2023/2/22,CHTR,0.904807523,0.892849599,0.896881863,0.87412446,-0.49286288,1.012542643,0.977458077,0.996973269,0.994362233,0.597269625,0.957763743,382.6499939
790,2023/2/22,CMCSA,-0.810316856,-0.812205638,-0.809052267,-0.81175657,0.469737397,1.004492552,0.979984392,0.988630428,0.994442999,0.88527045,0.964925686,38.00999832
790,2023/2/22,COST,1.475819041,1.482683103,1.507001897,1.508993004,-0.483999675,0.99133022,1.006189861,1.002916727,1.000100732,0.735180483,0.979969026,497.3900146
790,2023/2/22,CPRT,-0.826913706,-0.828169654,-0.824618111,-0.826789525,-0.226504834,1.004490115,1.006676329,0.997435893,1.007006214,0.807929176,1.004618933,34.67499924
790,2023/2/22,CRWD,-0.414082516,-0.418999635,-0.427903881,-0.429859833,-0.238819696,1.046250973,1.02142476,1.031032924,1.014438172,1.45274525,1.009715458,117.6299973
790,2023/2/22,CSCO,-0.754081623,-0.755275498,-0.751985981,-0.751276322,0.700043418,0.992352641,0.983040808,0.9820725,0.985288199,0.808824525,1.031656149,49.31000137
790,2023/2/22,CSGP,-0.640516361,-0.632475371,-0.642041268,-0.638031391,0.05274231,0.948829261,0.942123031,0.959984575,0.931839179,4.743194192,0.921333667,72.12999725
790,2023/2/22,CSX,-0.850228925,-0.848505343,-0.848509256,-0.84680028,0.578448979,0.980385735,0.990950204,0.995806479,0.973822014,1.133930557,0.974872745,29.98999977
790,2023/2/22,CTAS,1.178120706,1.165220191,1.201386855,1.173539047,-0.549581152,1.004268931,0.987646798,0.996248495,1.005186961,0.725748194,0.986661242,437.5700073
790,2023/2/22,CTSH,-0.678786143,-0.680170936,-0.674837992,-0.677107107,-0.231903899,0.996597569,1.002166838,1.003852674,1.006429353,1.410240252,0.953716028,64.44000244
790,2023/2/22,DDOG,-0.601549824,-0.602806856,-0.603391611,-0.605028559,-0.355370846,1.018339309,1.022586473,1.016461391,1.013453988,0.825538956,0.920683129,79.95999908
790,2023/2/22,DLTR,-0.281904844,-0.277435612,-0.273456578,-0.270570261,-0.434272099,0.984769869,1.004252367,0.99823601,0.991788556,1.271928776,0.962025305,144.1900024
790,2023/2/22,DXCM,-0.443842372,-0.435356583,-0.472911106,-0.429262484,-0.169056283,0.979300056,1.008363453,1.001655218,0.923840731,2.665078768,0.943652466,111.6500015
790,2023/2/22,EA,-0.443394499,-0.448324311,-0.436733768,-0.440213665,-0.425440102,0.997500457,1.009344054,1.000890934,1.001078676,0.854615269,0.986369721,111.7399979
790,2023/2/22,EXC,-0.791256592,-0.791280486,-0.788314663,-0.789704918,-0.136012756,0.990764873,0.98711342,0.991604464,0.990731863,1.034647014,0.995479452,41.84000015
790,2023/2/22,FANG,-0.316243209,-0.300472928,-0.317252781,-0.318456665,-0.340590515,1.022949008,1.011011792,1.048123685,1.012520604,1.395034207,0.944818915,137.2899933
790,2023/2/22,FAST,-0.742685296,-0.745647954,-0.740431438,-0.742366057,-0.393869614,1.002720548,0.974339611,0.977547196,0.996883525,1.038494632,0.974592338,51.59999847
790,2023/2/22,FTNT,-0.699837043,-0.699278633,-0.697089306,-0.697764981,-0.213678153,1.008373807,1.013547375,1.014576794,1.007925822,1.254102536,0.990031103,60.20999908
790,2023/2/22,GILD,-0.583932769,-0.583846513,-0.579677035,-0.578148474,-0.255878246,0.986531198,0.998819708,0.991344042,0.98132827,0.819442619,0.963352015,83.5
790,2023/2/22,GOOG,-0.542627239,-0.546466152,-0.540169588,-0.541790625,1.298571931,0.997284085,0.985993138,0.988706307,0.987717421,1.053720494,0.959136415,91.80000305
790,2023/2/22,GOOGL,-0.543373732,-0.547694153,-0.541481468,-0.542955436,1.36054571,0.998474786,0.986021473,0.989366296,0.987897944,0.91836583,0.959970417,91.65000153
790,2023/2/22,HON,-0.026606889,-0.030067033,-0.016683466,-0.018394939,-0.382178922,0.993545492,0.977724833,0.979370253,0.990684643,1.046769579,0.970248777,195.4900055
790,2023/2/22,IDXX,1.370813426,1.359195373,1.363856838,1.385792475,-0.54297744,0.996068334,0.984670096,0.981747588,0.982850581,0.839514205,0.949766727,476.2900085
790,2023/2/22,ILMN,0.00434737,-0.00368959,-0.002706995,0.004353563,-0.507143876,0.994429158,0.961749395,0.959965898,0.980722389,0.541551637,0.950054011,201.7100067
790,2023/2/22,INTC,-0.872723014,-0.868006009,-0.871012859,-0.870444826,4.508521596,0.977359932,0.955735864,0.986431946,0.971582118,1.400935158,0.894203951,25.46999931
790,2023/2/22,INTU,1.022901537,1.004401192,1.008441259,0.994338279,-0.461779244,1.025538775,1.010546216,1.019817055,1.010414301,1.267552752,0.976088356,406.3800049
790,2023/2/22,ISRG,0.162801277,0.161501165,0.176766803,0.164788084,-0.476247491,0.99987157,0.988712754,0.997932356,1.000386532,0.786285097,0.97432493,233.5500031
790,2023/2/22,KDP,-0.821414601,-0.823061165,-0.818739924,-0.821911284,-0.066474044,1.006469748,1.00112299,1.010086877,1.015086785,1.131721151,1.020344765,35.77999878
790,2023/2/22,KHC,-0.802503627,-0.803462256,-0.799515992,-0.800108519,-0.155848859,0.992726433,1.001000023,0.994782631,1.00483713,0.789244221,0.996740194,39.58000183
790,2023/2/22,KLAC,0.880422371,0.873447119,0.887648392,0.89448364,-0.511931255,0.998440566,0.991168696,0.983802329,0.988759588,0.761843239,0.965302135,377.75
790,2023/2/22,LRCX,1.375541074,1.383313336,1.394534321,1.395399591,-0.50211307,0.997804641,0.985860668,0.98623986,0.994235526,0.836249799,0.940276214,477.2399902
790,2023/2/22,LULU,0.575707056,0.559619192,0.577340933,0.562464378,-0.519152895,1.007672483,0.996633111,0.997487002,0.995379281,0.721539183,0.993497508,316.519989
790,2023/2/22,MAR,-0.150523478,-0.156305624,-0.144943873,-0.15299467,-0.489086655,0.999472719,0.995783549,0.997097916,0.99617304,0.687919463,0.948529809,170.5899963
790,2023/2/22,MCHP,-0.602445608,-0.601284146,-0.599203713,-0.595570771,-0.317627323,0.9888448,0.984945909,0.975844224,0.985068999,0.588291563,0.95664467,79.77999878
790,2023/2/22,MDB,0.063468946,0.082565207,0.069445812,0.063489841,-0.485497681,1.014149355,1.028118813,1.029999991,1.023101825,1.105663567,0.932913811,213.5899963
790,2023/2/22,MDLZ,-0.669878082,-0.668873309,-0.665301717,-0.667549742,-0.232690353,0.994444518,0.999550243,1.007469375,1.004866916,0.794752377,1.006244228,66.23000336
790,2023/2/22,MELI,4.333247205,4.335378771,4.332311543,4.334035509,-0.524489543,1.017219629,1.008923207,1.009881488,1.007528841,1.040188765,1.0034884,1118.26001
790,2023/2/22,META,-0.147885903,-0.151540973,-0.142471477,-0.147867467,0.833072641,0.99442116,0.981412482,0.96963572,0.987258539,0.648497077,0.958546899,171.1199951
790,2023/2/22,MNST,-0.744850091,-0.747047875,-0.741314423,-0.743535842,-0.335347492,0.999511668,0.990080905,0.991723601,0.998336287,1.050166846,0.985035995,51.16500092
790,2023/2/22,MRNA,-0.212332444,-0.206899216,-0.206500785,-0.20122948,-0.374738823,0.988006757,0.970347995,0.967817361,0.984387702,0.935309646,0.840280215,158.1699982
790,2023/2/22,MRVL,-0.785633065,-0.786564965,-0.786044116,-0.786120916,-0.090073889,1.008685511,0.983700577,0.987060166,0.994806392,0.795561708,0.958483391,42.97000122
790,2023/2/22,MSFT,0.252180397,0.249180411,0.264460143,0.265389362,0.836686581,0.995409017,0.998467465,0.99549881,0.995031599,0.792012649,0.936069338,251.5099945
790,2023/2/22,MU,-0.715911355,-0.712442808,-0.711923509,-0.712051259,0.198111361,0.989236129,0.989544042,0.980907731,0.988519746,0.967854746,0.946512007,56.97999954
790,2023/2/22,NFLX,0.667076924,0.679324732,0.680625389,0.680587606,-0.283379149,0.992237052,0.984395491,0.993548946,0.989299073,0.796140308,0.899127685,334.8800049
790,2023/2/22,NVDA,0.033360695,0.036490576,0.031704373,0.031333302,2.63599841,1.004792981,0.986047654,0.981855359,0.99044531,1.251622502,1.030168441,207.5399933
790,2023/2/22,NXPI,-0.115189815,-0.106203112,-0.106950137,-0.098935768,-0.429459753,0.979493958,0.9753073,0.972220755,0.97592357,1.063651268,0.953633025,177.6900024
790,2023/2/22,ODFL,0.702559878,0.709189657,0.721646546,0.715233045,-0.526224734,0.99798657,0.979469969,0.989141845,0.997629923,1.020074697,0.962613946,342.0100098
790,2023/2/22,ON,-0.608517027,-0.6076206,-0.60672172,-0.603933475,-0.21292915,0.990918249,0.988184023,0.977372818,0.982669163,0.898951337,0.902279027,78.55999756
790,2023/2/22,ORLY,3.193332172,3.225167888,3.238517585,3.276908161,-0.535830701,0.97951473,0.992811775,0.990158287,0.977204005,1.0029994,0.976956996,842.5100098
790,2023/2/22,PANW,-0.065125553,-0.072801537,-0.078845831,-0.091568571,0.752267671,1.124992514,1.082373916,1.115780122,1.102443169,2.316355826,1.109321771,187.75
790,2023/2/22,PAYX,-0.448669649,-0.448373404,-0.440820771,-0.443548781,-0.491040305,0.992467751,0.984483804,0.987256135,0.992192383,0.686679809,0.977005418,110.6800003
790,2023/2/22,PCAR,-0.635689084,-0.631836786,-0.63104175,-0.629917555,-0.418386988,0.989710234,0.985005344,0.991405607,0.990484,0.874376284,1.003278764,73.09999847
790,2023/2/22,PDD,-0.584330903,-0.580064286,-0.585832733,-0.575062225,0.050027173,0.987102071,0.988749696,0.975364922,0.979176664,0.473256721,0.898008146,83.41999817
790,2023/2/22,PEP,-0.123003063,-0.128601918,-0.111793917,-0.119742932,-0.236360469,0.999659453,1.006492763,1.000112671,1.006297625,0.914132441,1.003072158,176.1199951
790,2023/2/22,PYPL,-0.623844828,-0.625451202,-0.620824302,-0.624292655,0.027488416,1.003189866,1.022385043,1.009395251,1.016326958,0.65532351,0.973207356,75.48000336
790,2023/2/22,QCOM,-0.382630608,-0.386285663,-0.378456537,-0.380579614,-0.222734851,1.002021019,0.990913443,0.979235218,0.99490081,0.675836559,0.953604356,123.9499969
790,2023/2/22,REGN,2.72339489,2.710340647,2.759988028,2.727359015,-0.541204799,1.002089693,1.000788629,1.003880612,1.001048133,1.009230022,1.007226039,748.0800171
790,2023/2/22,ROP,1.098644909,1.102395753,1.125248019,1.128788682,-0.542746498,0.996195777,1.007327512,1.003210901,1.004438331,0.611580595,1.010029053,421.6000061
790,2023/2/22,ROST,-0.438816027,-0.440514203,-0.433555023,-0.437027838,-0.375188225,0.997785847,0.98672492,0.991126606,0.993524321,1.256917481,0.954537628,112.6600037
790,2023/2/22,SBUX,-0.478081184,-0.479761114,-0.47195242,-0.474709776,-0.097532713,0.999904542,0.999146954,0.999905668,0.996943943,1.383541743,0.958603435,104.7699966
790,2023/2/22,SIRI,-0.977579299,-0.978133161,-0.976517392,-0.977218616,0.289258817,0.988764109,0.978070196,0.978165959,0.986516866,1.125885201,0.944085973,4.400000095
790,2023/2/22,SNPS,0.76750403,0.763565589,0.778006367,0.764911535,-0.508323556,1.007691192,1.010779669,1.01803228,1.011926298,1.143706761,0.972176434,355.0599976
790,2023/2/22,SPLK,-0.485396707,-0.487964191,-0.483153769,-0.48680583,-0.46777127,1.016332189,1.000097136,0.999712307,1.005709242,0.861938278,0.97410394,103.3000031
790,2023/2/22,TEAM,-0.155997658,-0.156207363,-0.160938574,-0.172955617,-0.454214311,1.026279211,1.009792,1.026160217,1.014729274,0.911987095,0.938197666,169.4900055
790,2023/2/22,TMUS,-0.266278423,-0.270951805,-0.25872329,-0.263402218,-0.346176831,1.001631691,0.997369313,0.999394127,1.007903738,0.626699476,0.981286801,147.3300018
790,2023/2/22,TSLA,0.000117257,-0.00796301,-0.031013093,-0.014163855,4.508521596,1.017682553,0.965559234,0.963187254,0.972416578,1.065603776,0.965687012,200.8600006
790,2023/2/22,TTD,-0.718747997,-0.716225054,-0.718180124,-0.716680614,-0.234718903,0.994008808,0.972602701,0.96429764,0.994436579,0.760980768,1.126802926,56.40999985
790,2023/2/22,TTWO,-0.445882783,-0.4446894,-0.44061894,-0.440014548,-0.465099825,0.993036968,1.008163596,0.998322638,0.996037442,0.907768338,0.984655244,111.2399979
790,2023/2/22,TXN,-0.154454934,-0.155568778,-0.147163971,-0.148116372,-0.28143174,0.994378124,0.985422076,0.983019832,0.989272514,0.65109597,0.974367761,169.8000031
790,2023/2/22,VRSK,-0.131065079,-0.133366494,-0.120573376,-0.128006097,-0.518060598,0.998912345,0.993642893,1.000567057,1.000459913,0.995442461,0.983485956,174.5
790,2023/2/22,VRTX,0.465426291,0.457056502,0.46457063,0.458279078,-0.504047995,1.006427702,1.00715362,1.002771793,0.997386127,0.898249356,0.97442134,294.3599854
790,2023/2/22,WBA,-0.819921615,-0.821636679,-0.81752896,-0.819273057,-0.317003154,0.997787665,0.994777283,0.995343791,0.995839176,0.81609172,0.985306098,36.08000183
790,2023/2/22,WBD,-0.922737519,-0.923904623,-0.924597654,-0.926345508,0.737456132,1.045423734,0.971542067,1.019041426,0.997282611,1.175319819,1.067888665,15.42000008
790,2023/2/22,WDAY,-0.081946377,-0.079874762,-0.070924201,-0.079372978,-0.477096361,1.013467442,1.00451088,1.0153371,1.012723053,0.951959879,0.987707151,184.3699951
790,2023/2/22,XEL,-0.667588865,-0.667448823,-0.662829359,-0.66521017,-0.437274354,0.992410796,0.992901459,0.998231465,0.991361307,0.781006006,0.975728134,66.69000244
790,2023/2/22,ZS,-0.341772951,-0.344631881,-0.344751557,-0.346830104,-0.44942069,1.033792299,1.006835107,1.015987748,1.017731802,1.255491945,0.980248165,132.1600037
791,2023/2/23,AAPL,-0.255976967,-0.261668118,-0.255746298,-0.252301747,2.453478797,1.003290513,1.008195078,1.002600863,1.000543638,0.948695681,0.944505279,149.3999939
791,2023/2/23,ADBE,0.727492381,0.737728394,0.736682484,0.745000339,-0.370244803,0.995124994,1.01081658,1.001783771,0.99849029,1.213595968,0.852636076,347.019989
791,2023/2/23,ADI,-0.075576376,-0.079285345,-0.074607504,-0.068670741,-0.286150461,1.010285152,1.001607044,1.004231887,1.001640796,1.281614758,0.932511007,185.6499939
791,2023/2/23,ADP,0.109203619,0.100346642,0.113191586,0.115159421,-0.477527038,0.99932717,0.991629764,0.989226411,0.992657305,0.849174898,0.972481878,222.7799988
791,2023/2/23,ADSK,0.101141603,0.088115797,0.091798003,0.086039265,-0.437879798,1.02058148,1.010894213,1.014144449,1.003762006,1.413583618,0.839715631,221.1600037
791,2023/2/23,AEP,-0.548051718,-0.553293836,-0.550109524,-0.550372346,-0.328132094,0.998788806,0.998008626,0.994207664,0.986571978,1.068713369,0.99461067,90.70999908
791,2023/2/23,AMAT,-0.437571885,-0.440366849,-0.444100412,-0.439218082,-0.121725518,1.022642876,1.012778961,1.014059458,1.003927661,1.402204669,0.931776314,112.9100037
791,2023/2/23,AMD,-0.602594899,-0.598386044,-0.605258477,-0.59805967,4.200972082,1.040986808,1.048095632,1.04684505,1.027002148,1.519112371,0.916764452,79.75
791,2023/2/23,AMGN,0.18305587,0.168230588,0.185798482,0.178825438,-0.429097735,1.006182213,0.985018701,0.987011889,0.995758218,1.010970927,0.97329944,237.6199951
791,2023/2/23,AMZN,-0.522621452,-0.526474292,-0.526041792,-0.520953535,2.45802275,1.000313172,1.010725597,0.994021216,0.988080118,0.814104858,0.924278337,95.81999969
791,2023/2/23,ANSS,0.467367225,0.47321704,0.462602753,0.451608846,-0.487083071,1.104842947,1.090494193,1.11174954,1.089291724,2.38578869,1.04836273,294.75
791,2023/2/23,ASML,2.176022222,2.157690907,2.163339947,2.196974579,-0.498917323,1.022236113,1.015129011,1.011772081,1.010073659,1.074412661,0.913668544,638.0900269
791,2023/2/23,AVGO,1.90584415,1.878001326,1.895920511,1.91632624,-0.448927596,1.013242628,1.006011164,1.004887711,1.002761785,0.806773163,0.950731455,583.7999878
791,2023/2/23,AZN,-0.664055506,-0.666662922,-0.660104704,-0.662920387,-0.338824116,0.978939768,0.970985289,0.974730767,0.976426037,1.012147205,0.952360459,67.40000153
791,2023/2/23,BIIB,0.353901535,0.350711622,0.358712844,0.359917719,-0.513260736,0.997798659,1.002606717,0.999128101,0.990391283,1.134744314,0.967882925,271.9500122
791,2023/2/23,BKNG,4.333247205,4.335378771,4.332311543,4.334035509,-0.54094889,0.999909354,1.002669934,1.001783962,0.985094663,2.527710843,0.974528886,2426.48999
791,2023/2/23,BKR,-0.847840174,-0.848947424,-0.845734152,-0.847347841,-0.260784217,1.013976708,1.014276175,1.00918035,1.016431917,0.821085033,0.944945497,30.46999931
791,2023/2/23,CCEP,-0.721037214,-0.724428093,-0.721207506,-0.725192646,-0.490004184,1.019125669,1.004009499,1.015376308,1.008620712,0.852452231,0.996439435,55.95000076
791,2023/2/23,CDNS,-0.020983419,-0.024762059,-0.016481597,-0.023621643,-0.462940199,1.013557346,1.014437969,1.013112282,1.009228529,0.938234137,0.957876054,196.6199951
791,2023/2/23,CDW,0.018829125,0.010751717,0.021966229,0.025011475,-0.53022566,1.003088336,0.999320193,0.999320193,0.998026476,0.858719326,0.952544462,204.6199951
791,2023/2/23,CHTR,0.907694018,0.89004972,0.906821799,0.894184984,-0.51312966,1.00151579,1.010707261,0.998520921,1.005243828,0.727142857,0.928644016,383.230011
