,tic,date,close,open,high,low,prev_close,adjfactor,turnover,volume,adjcp,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,prev_adjfactor,open_r,high_r,low_r,close_r,turnover_r,volume_r
3185,600570.SH,2021-02-04,103.5,105.11,105.37,100.97,105.9,24.39813235,1619304585.0,15744573.0,2525.206698,0.4804517998040514,0.2031674377366083,0.2487988474154477,0.5357262713000001,0.5398256231049691,0.1182244292679906,0.222582051098647,0.2254316202504399,24.39813235,0.4794089431071394,0.449434371463061,0.290705139582974,0.3725001898823676,0.5772150792878765,0.5851265642688317
3185,600585.SH,2021-02-04,49.0,49.59,49.59,48.09,49.68,4.75081451,2114069332.0,43365422.0,232.789911,0.3624312149220465,0.1107935991615622,0.1462393526990013,0.3859983935,0.436277433399975,0.297984836763741,0.1177621912388076,0.1243352288402293,4.75081451,0.5070580487883224,0.463719924602323,0.3655100458387751,0.4132328669300609,0.6072673931475601,0.5895115599022066
3185,600588.SH,2021-02-04,39.58,41.6,41.6,37.44,41.6,55.10511401,2596799070.0,67610148.0,2181.060413,0.3875494335724083,0.0961290204123548,0.1249671874783519,0.4377859075,0.4250815159499757,0.2645651789725023,0.0984933223948229,0.1025153350149452,55.10511401,0.5158929310634822,0.4718044099625318,0.0057404951568771,0.2528504971005465,0.6304757130183118,0.6466251175575684
3185,600690.SH,2021-02-04,32.77,32.5,32.89,31.91,32.8,37.79947959,1201953374.0,36972842.0,1238.688946,0.4452851666092738,0.0664065318344001,0.1068409156091605,0.5634559031999999,0.507229778689971,0.2273775044178551,0.0707610532869734,0.0679878381281704,37.79947959,0.4711229082295308,0.4840215983581719,0.390302909551211,0.4705660052000665,0.5436791342578787,0.5601530490644188
3185,600809.SH,2021-02-04,391.56,404.22,416.2,390.0,404.04,4.42643201,3291825565.0,8217922.0,1733.213718,0.9658634072774502,0.7946574902166105,0.8647976729969272,0.6076367491,0.5457355372899688,0.3988327109694743,0.8542226436348562,0.767668147451589,4.42643201,0.5180631182783202,0.6040107460400768,0.3514864395437986,0.3348420944843601,0.657261014291796,0.5772816961889032
3185,600837.SH,2021-02-04,11.93,12.09,12.15,11.85,12.12,23.00316371,623275204.0,52080037.0,274.4277431,0.4056017374090692,0.0234115772722597,0.0601925063766614,0.3710125928,0.4185503058999761,0.386325216274631,0.0261587748088622,0.0278977678248207,23.00316371,0.5038174906259483,0.4828268971817619,0.4149024026278742,0.4042383713801112,0.4701199250803939,0.5938385627399804
3185,600887.SH,2021-02-04,43.73,43.27,44.32,42.67,43.28,75.67556114,3471513059.0,79495944.0,3309.292289,0.4100449531485517,0.0945444382244121,0.1335972089437546,0.5019225164000001,0.4649626924899734,0.0443736634389218,0.1021355300991535,0.0981857882145294,75.67556114,0.5147670049744613,0.5776755189315277,0.4560726697885814,0.5207328656582189,0.6632664201134109,0.5268611955798832
3185,601088.SH,2021-02-04,16.68,16.73,16.77,16.34,16.77,1.81771731,594150363.0,35878931.0,30.31952473,0.3984850013878921,0.0356142552099636,0.0715344456449178,0.4140485238,0.3930483809999775,0.3694534777727673,0.0386354184800264,0.0404320317676712,1.81771731,0.5042572540710258,0.4718044099625318,0.3978783672221637,0.4506658508868381,0.4647842289854136,0.5954290638369506
3185,601166.SH,2021-02-04,24.77,24.45,25.32,24.34,24.69,4.31399217,2963142382.0,119274673.0,106.8575861,0.4595951005167425,0.046972569204479,0.0801551813941909,0.6545758895,0.561616592099968,0.433225034300091,0.0474047339314421,0.0468746646792546,4.31399217,0.4682985406872033,0.5841444267571985,0.455664262356722,0.4890575321207421,0.6453779062425422,0.5466352902271309
3185,601318.SH,2021-02-04,79.62,78.0,80.32,77.7,76.54,2.47353816,11200715086.0,141654771.0,196.9431083,0.323549351241425,0.1715752182202862,0.2149199654714477,0.4417509388,0.4255429747999757,0.292537222042136,0.1884535806856598,0.199360398384338,2.47353816,0.6079593111345413,0.686731667837151,0.6004911621706898,0.6504327007971272,0.7957922788523919,0.5720274160746405
3185,601398.SH,2021-02-04,5.07,5.04,5.12,5.03,5.04,1.87592883,1280634530.0,252444008.0,9.510959168,0.4162437986871459,0.0078453521036203,0.043852143765759,0.506027632,0.5164290142599705,0.2492368187132485,0.0089851219209737,0.0093638486664013,1.87592883,0.5158929310634822,0.5420199239410624,0.5163786436842965,0.5010872753062314,0.5508075164264915,0.543855041110449
3185,601601.SH,2021-02-04,37.28,36.75,38.08,36.55,36.56,1.33239433,1934437055.0,51870906.0,49.67166062,0.3962183265171293,0.0795616069804127,0.1143172134871159,0.5077714644,0.4845096982749723,0.0223391508862528,0.0840161147421095,0.085162165601961,1.33239433,0.5411491073944171,0.6534227997370706,0.5248380578741825,0.5615413436730462,0.5972536095452301,0.5752129522574646
3185,601628.SH,2021-02-04,33.99,35.41,35.69,33.95,35.22,1.22617355,1057519247.0,30486976.0,41.67763896,0.3623962491732174,0.0798651311948649,0.1134748828326025,0.3711474314,0.4067783259999767,0.4090614134578131,0.0843810927343361,0.0909138004647688,1.22617355,0.5421074348509658,0.5309094572564367,0.3447778163312449,0.3162497587211134,0.5292983010543736,0.619309909960106
3185,601857.SH,2021-02-04,4.09,4.11,4.11,4.05,4.09,1.39221501,331741542.0,81347240.0,5.694159391,0.4141955183780049,0.0062898489975569,0.0415960339830371,0.4282606276,0.4461994076999744,0.2442502146212566,0.0070489212852966,0.0073403800465554,1.39221501,0.5396609646974873,0.4935536890101227,0.4776415965755502,0.4746432941774795,0.4002136384658741,0.601146226776336
3185,601919.SH,2021-02-04,11.06,12.22,12.26,11.06,12.29,1.04288,1859060776.0,163380938.0,11.5342528,0.4100713090990521,0.0311714489097172,0.0583865953226815,0.4792256644,0.4482020891499744,0.1461826938158179,0.0284917564908545,0.0247116301728257,1.04288,0.4880617169205108,0.4609076394587811,0.0052938880727398,0.0047752931746652,0.5927730302615394,0.5512389711983651
3186,600010.SH,2021-02-05,1.13,1.16,1.17,1.13,1.17,8.39390276,628358544.0,549188808.0,9.485110119,0.415676614469343,0.0002011255615097,0.0346525177803564,0.4553400934,0.4383680555499749,0.489295689939672,0.0001741596184762,0.000175304390919,8.39390276,0.4740691803139167,0.4718044099625318,0.3543565419765821,0.3196433987738176,0.4710259827357203,0.5374161127143977
3186,600028.SH,2021-02-05,3.96,3.99,4.0,3.96,3.99,3.3048626,326321345.0,82078848.0,13.0872559,0.4141690619950733,0.0060906866743276,0.0412249925251815,0.4463785938,0.4616598588949736,0.050677023834863,0.0067596648727075,0.0070447995472901,3.3048626,0.5158929310634822,0.482964850210559,0.4889084650760369,0.44101447258316,0.3984017970220863,0.5463207442866151
3186,600030.SH,2021-02-05,27.02,27.1,27.45,26.92,27.09,5.56775365,2513992576.0,92497185.0,150.4407036,0.389802979369937,0.0599416611534955,0.0955111070328522,0.4044881772,0.4286831698999754,0.399296821803994,0.0640604512560451,0.0665740042848166,5.56775365,0.517691210490642,0.5306645797248764,0.4950932340431042,0.4631147052368451,0.6268173726200801,0.5131325476017026
3186,600031.SH,2021-02-05,41.58,42.44,43.39,41.4,42.32,48.25649106,4549512272.0,106965906.0,2006.504898,0.4870877063435802,0.0841268347017712,0.1249186735194953,0.5942025481000001,0.5283273102599698,0.4418516884529664,0.0881997316899632,0.0806828632804199,48.25649106,0.529689364663251,0.5831319643648998,0.4176202580264926,0.3960407733104524,0.6938364403069974,0.5649646925557783
3186,600036.SH,2021-02-05,54.74,54.06,55.94,53.7,53.5,5.06077065,6315430525.0,115157754.0,277.0265854,0.5065826438325871,0.1028453612837848,0.1478756713101556,0.6796373343000001,0.5535880255499683,0.4338714347231092,0.1087558672696594,0.1073590031893607,5.06077065,0.5666290658210436,0.6706488911169857,0.5446210853357728,0.57673920811959,0.730935701339256,0.5818644688414345
3186,600048.SH,2021-02-05,13.75,13.38,13.91,13.34,13.38,21.65785459,1205608245.0,88379379.0,297.7955006,0.3905297771415078,0.0293985221141939,0.0632016737816594,0.3688733063,0.4305578526999754,0.3351948131536841,0.0315342493097169,0.0345074508768403,21.65785459,0.5158929310634822,0.6450071520135456,0.511399842542482,0.5961875176397807,0.5440203818476139,0.5595269999981481
3186,600104.SH,2021-02-05,21.57,21.66,21.98,21.5,21.66,9.73485481,620548379.0,28602053.0,209.9808183,0.383160424231202,0.049015704142348,0.0809655979438861,0.4421342507,0.4376914280999749,0.0998461040517447,0.0513596717195128,0.0550298563895423,9.73485481,0.5158929310634822,0.5371928316508646,0.4895649480383321,0.4560903260326253,0.4696308932865029,0.5310056005775442
3186,600111.SH,2021-02-05,16.32,17.95,18.05,16.25,18.06,19.63886581,3613851694.0,212408236.0,320.50629,0.4663048176989026,0.0365136032306539,0.0637360274842817,0.5466501642,0.5232433491649702,0.1895590165648583,0.0328495330427973,0.0307560941269805,19.63886581,0.4861251067482653,0.4693349587147258,0.0045247194158036,0.0232344556165743,0.6678075185249427,0.5613472439800168
3186,600196.SH,2021-02-05,47.42,46.65,48.53,46.54,46.05,14.20375723,1896681071.0,39792579.0,673.5421678,0.3397013581735247,0.0990978326066663,0.1399306415482915,0.4400613618,0.4510486396649742,0.0491779386423529,0.1117688286748256,0.1211836804032724,14.20375723,0.5789674274103018,0.7056772315396972,0.578473052345466,0.605270874477675,0.595031428998211,0.6189189477830901
3186,600276.SH,2021-02-05,107.3,103.95,108.29,102.5,102.8,53.37844336,4059241108.0,38071174.0,5727.506973,0.4037220248181333,0.2182355382200034,0.2727713464978138,0.5403627317,0.4655270482599734,0.0503419971346368,0.2458490190957921,0.2348913752676634,53.37844336,0.5700971378677308,0.7037736782102552,0.5117528336139426,0.6655443566933964,0.6809443690514628,0.5913356561303373
3186,600309.SH,2021-02-05,123.75,131.3,131.89,122.66,130.0,37.97969779,3665209494.0,28830973.0,4699.987602,0.7416928716476584,0.2426547861598128,0.2773927904940488,0.6634516605999999,0.5670521176499675,0.6492651180134554,0.2442210051881058,0.226470868686713,37.97969779,0.5643752891451373,0.5361588125525718,0.2391033986043938,0.2551014673766621,0.669402343322247,0.5833221619535661
3186,600346.SH,2021-02-05,38.51,43.0,43.5,38.38,42.64,9.94919602,2593125011.0,64260953.0,383.1435387,0.5442424519747646,0.0853994592335992,0.1102542496741623,0.6025302959,0.5303280199399697,0.249214730578291,0.0794243585278053,0.0697758642879878,9.94919602,0.5568571447409372,0.5608343016237128,0.0062553437672711,0.0207096506823477,0.6303158745436995,0.602667791706106
3186,600436.SH,2021-02-05,344.5,337.25,349.9,330.18,337.0,6.54100014,1544654903.0,4518132.0,2253.374548,0.9999999999999998,0.6482263764140368,0.6742854240409765,0.6918704982,0.5994203407499658,0.5577219855337652,0.6643735144314152,0.614668292254588,6.54100014,0.5195061595157404,0.6392890879462076,0.4251974345274843,0.5727205714046096,0.5719000400499243,0.5634477498881899
3186,600438.SH,2021-02-05,45.59,45.76,47.72,44.69,45.0,10.93068644,5416703678.0,116863114.0,498.3299948,0.5191713173203416,0.0956457404992704,0.1153163358404715,0.5885034402,0.5438200027149689,0.3053603872365715,0.0932897358735665,0.0845741490878157,10.93068644,0.5974958075967062,0.7334707905182417,0.4920425967023465,0.5326840888845069,0.7135686477156804,0.5726748970802149
3186,600519.SH,2021-02-05,2313.0,2325.0,2364.6,2291.0,2320.85,7.61053482,9253566205.0,3972906.0,17603.16704,0.9999999999999998,1.0,1.0,0.6818718288,0.6044676744999655,0.5185972699134821,1.0,1.0,7.61053482,0.524597740050578,0.5550703120520343,0.4622445383559423,0.4595465427753848,0.7741714980974562,0.5287640769441458
3186,600570.SH,2021-02-05,99.25,103.0,103.8,99.09,103.5,24.39813235,1415763012.0,14047614.0,2421.514636,0.4696348067671146,0.2031345936620281,0.2487775542608494,0.5063030371,0.5135335690599706,0.0521648593295688,0.2231416335425457,0.2258392226044241,24.39813235,0.4922975488119944,0.4847091754905135,0.3110997808514775,0.2878130633444468,0.5620919194674072,0.5583409024579913
3186,600585.SH,2021-02-05,50.19,48.97,50.77,48.51,49.0,4.75081451,2113033427.0,42428143.0,238.4433803,0.3626427340123056,0.1101053975209032,0.1455993223989679,0.4210876845,0.4530301766399741,0.1528378298484927,0.1176720825586755,0.1241131504235094,4.75081451,0.5129088924288415,0.6300190561561029,0.476543763972604,0.5815624115580827,0.6072121101634969,0.5659084013050372
3186,600588.SH,2021-02-05,39.61,39.6,40.6,38.62,39.58,55.10511401,1015063559.0,25490124.0,2182.713566,0.373924231419212,0.0965980311975857,0.1235493863047906,0.4382236868999999,0.4278185456999755,0.2645651789725023,0.0984592476867121,0.1022362629867733,55.10511401,0.5183543807657685,0.5852494119055504,0.4049017432808935,0.4780193268656811,0.5246991332556749,0.4876821146286935
3186,600690.SH,2021-02-05,33.68,32.6,34.44,32.3,32.77,37.79947959,1877113550.0,55917824.0,1273.086473,0.4459557011466897,0.0664493637927524,0.1069500734787756,0.5820845164,0.5236659673449701,0.3426737726901738,0.0711608631954745,0.0681855468840587,37.79947959,0.4905505361785767,0.6934197394257814,0.4548293747096074,0.5966908303992043,0.5938623813141157,0.6016685295748501
3186,600809.SH,2021-02-05,396.0,396.99,412.0,382.71,391.56,4.42643201,3228268700.0,8063398.0,1752.867076,0.9728256019053656,0.788444667695336,0.8686935330942445,0.6140432475000001,0.5384433796049692,0.3294196685137175,0.860082736289915,0.7732102817833345,4.42643201,0.5829977411592385,0.6986780814313984,0.4132618075488567,0.5248844207173289,0.6550582979706181,0.5661438433198196
3186,600837.SH,2021-02-05,11.92,11.91,11.98,11.86,11.93,23.00316371,516655536.0,43350249.0,274.1977114,0.4049904763119788,0.0233678103373036,0.0600057301595756,0.3700540146,0.4216044109499758,0.386325216274631,0.0261080413621359,0.0278085434005325,23.00316371,0.5077176993197994,0.4904518362573135,0.4971200315209941,0.4709067758198663,0.4492269986995421,0.5526426771078708
3186,600887.SH,2021-02-05,44.15,44.18,45.11,43.65,43.73,75.67556114,3544478717.0,79759179.0,3341.076024,0.4070319269853106,0.0938237304798615,0.1332696801417959,0.5096289615,0.472244021864973,0.0284543814344524,0.1024111566194116,0.0983878206370372,75.67556114,0.5657761207717695,0.6103310457532021,0.5171443684971889,0.5172343130041718,0.6656170008122854,0.5679734482034129
3186,601088.SH,2021-02-05,16.35,16.71,16.73,16.35,16.68,1.81771731,477271395.0,28978995.0,29.71967802,0.3955166272156329,0.0357087425152806,0.070872850044312,0.3958417138,0.4006210745499771,0.3694534777727673,0.0385089634672925,0.0403781826689047,1.81771731,0.5246484345462502,0.485149505455176,0.42748189750347,0.3856053168091925,0.4404185450824878,0.5501715327051558
3186,601166.SH,2021-02-05,25.76,25.03,25.93,24.8,24.77,4.31399217,3559677394.0,139488906.0,111.1284383,0.4645151067218084,0.0475348282101824,0.080755812238258,0.6816984316999999,0.5702769739499673,0.4875650858007512,0.0478280175201808,0.0471604186819137,4.31399217,0.5667702412346118,0.675862422195613,0.5321684206713007,0.6492644818033313,0.6661005484005721,0.5805546086727842
3186,601318.SH,2021-02-05,79.72,80.0,80.28,78.61,79.62,2.47353816,6724535241.0,84557225.0,197.1904621,0.325800428098103,0.1711160691759213,0.2139669250945824,0.4432910031,0.4382175082999749,0.292537222042136,0.1881143480208782,0.1992601682953597,2.47353816,0.5390921467703553,0.5086110169408716,0.4631272350168675,0.4802361131392198,0.738038033151867,0.5253599694415154
3186,601398.SH,2021-02-05,5.18,5.07,5.21,5.06,5.07,1.87592883,3063814604.0,593744234.0,9.717311339,0.4166063216711824,0.0078670835477445,0.0438681351324333,0.5529591331,0.5546095840499683,0.3631027084217949,0.009001780666404,0.009370530671547,1.87592883,0.5158929310634822,0.5932521926038319,0.5164367506603108,0.5702835975772341,0.6491517098965923,0.6379327197714668
3186,601601.SH,2021-02-05,38.82,37.16,39.09,37.16,37.28,1.33239433,2036189519.0,53133800.0,51.72354789,0.4034610507334546,0.0795364790443205,0.1143054387812001,0.5391976963,0.5063446014149711,0.0985894146328596,0.0842061758993669,0.08539328439537,1.33239433,0.5001838257725812,0.683184919089534,0.5102634104631606,0.6550076939415161,0.603034095835995,0.5696767732401377
3186,601628.SH,2021-02-05,33.8,33.63,34.2,33.39,33.99,1.22617355,805940361.0,23793991.0,41.44466599,0.3553547637872933,0.0802317733583085,0.1117711763185967,0.3678355799,0.3999948360499771,0.4469944124920397,0.0841198533054859,0.0905954225350728,1.22617355,0.4640120156721836,0.4992661351710219,0.4382138297960211,0.4496660490401131,0.4988412867011036,0.5473576232873629
3186,601857.SH,2021-02-05,4.09,4.1,4.11,4.07,4.09,1.39221501,247240992.0,60496214.0,5.694159391,0.4141528027316543,0.0062734967772886,0.041568589952237,0.4282606276,0.4518368218699741,0.2442502146212566,0.0070436207736316,0.0073352702765273,1.39221501,0.5277914405996188,0.4935536890101227,0.501975118550258,0.4746432941774795,0.3680238584650668,0.5433956206516735
3186,601919.SH,2021-02-05,10.49,10.77,11.08,10.45,11.06,1.04288,2253133102.0,209570175.0,10.9398112,0.4014540246358578,0.0314005005637853,0.0569563555741345,0.4622356340999999,0.4285991191499754,0.218683763758806,0.0284955425771056,0.0248291548575313,1.04288,0.3864298245809109,0.4798596828022632,0.2459455296436195,0.2388755674686125,0.6144542375759645,0.5881425335331545
3187,600010.SH,2021-02-08,1.14,1.13,1.15,1.12,1.13,8.39390276,468348402.0,413022051.0,9.569049146,0.4156176479981116,0.0002012342866955,0.0346476083099521,0.4671615854,0.4295284029999754,0.4212184888980694,0.0001711307562902,0.000173732153443,8.39390276,0.5158929310634822,0.5500273451676864,0.4822806668541428,0.5139016798186178,0.4383240299747692,0.5443151060477963
3187,600028.SH,2021-02-08,3.99,3.97,4.01,3.97,3.96,3.3048626,414920639.0,103930222.0,13.18640177,0.4142430040114386,0.0060900713276953,0.0412090457450893,0.4642026978,0.4687065368549732,0.0255798413950946,0.0067589076577289,0.0070436203697727,3.3048626,0.5281815572515656,0.5277473406950234,0.538647620462291,0.5082721176141682,0.4249018364500399,0.5870805007606081
3187,600030.SH,2021-02-08,27.32,27.02,27.48,26.97,27.02,5.56775365,2523128967.0,92630256.0,152.1110297,0.3877777869916671,0.0600511007581852,0.0949073403748611,0.4192321475,0.4351134231999751,0.3913850994825972,0.064007446139395,0.0665193690519829,5.56775365,0.5158929310634822,0.5470705172041501,0.5170400824127462,0.5238428864839958,0.6272268577305519,0.5678200873054516
3187,600031.SH,2021-02-08,44.97,41.9,45.5,41.89,41.58,48.25649106,7153654248.0,163242568.0,2170.094403,0.4939005984344419,0.0850070868978325,0.1245635210178742,0.6381513165,0.5521098029999685,0.5290142010997189,0.0890523566008991,0.0813435957336099,48.25649106,0.5532476859678634,0.8734926179458957,0.5628806907051046,0.8238723156750316,0.7450384515034385,0.6024098482742651
3187,600036.SH,2021-02-08,55.26,55.19,55.6,53.69,54.74,5.06077065,4479792762.0,81637776.0,279.6581861,0.5108689417851969,0.1035946091492653,0.148578374464675,0.6874207807,0.5522299360499684,0.4325202534846777,0.1097054158023495,0.1078574022121841,5.06077065,0.5557839328537731,0.5413071753810327,0.4305176388890301,0.5167711501435155,0.6920901594368289,0.5394679172963275
3187,600048.SH,2021-02-08,13.95,13.98,14.22,13.8,13.75,21.65785459,1185075433.0,84510315.0,302.1270715,0.39161409679555,0.0293497244232369,0.0630020451605999,0.3890338517,0.4524319642599741,0.2097350692962571,0.0314002221244807,0.0344355210482793,21.65785459,0.5967213608156713,0.6216603947016017,0.5441193138203058,0.5389880635109136,0.5420898130650031,0.5640274235007399
3187,600104.SH,2021-02-08,21.72,21.8,21.94,21.42,21.57,9.73485481,699131133.0,32285817.0,211.4410465,0.3825918162061698,0.0481503790747655,0.0809154850319413,0.4469827347999999,0.4426325439999747,0.1114732709833473,0.0512324594758988,0.0548541589394508,9.73485481,0.5675724785129874,0.5476361347326317,0.4917182141858707,0.505522127093027,0.4829413070409984,0.5776477347226376
3187,600111.SH,2021-02-08,16.76,16.32,17.1,15.67,16.32,19.63886581,2502008113.0,151950391.0,329.147391,0.4603450226478434,0.0363778752328236,0.0644941800468305,0.5577777248,0.5152179702049706,0.1140589290755095,0.0331145585578986,0.0309538028828689,19.63886581,0.5158929310634822,0.6799632488831815,0.325423871498177,0.5931842010793775,0.6262779858671851,0.5402109272778474
3187,600196.SH,2021-02-08,46.25,47.5,48.28,46.2,47.42,14.20375723,1549646451.0,32943416.0,656.9237719,0.3392886032501591,0.0989912182761773,0.139136749391808,0.4247448221,0.4449212670499745,0.0745991422449297,0.1110540170353771,0.1207481708323208,14.20375723,0.5241060592473182,0.5519401096466645,0.3974397437333658,0.3633258067020412,0.5722633201163445,0.5521978641678009
3187,600276.SH,2021-02-08,106.28,107.31,109.35,105.85,107.3,53.37844336,4011442131.0,37346791.0,5673.06096,0.4052985561575667,0.217397939324712,0.2726128076218173,0.5305906767999999,0.4791326366849726,0.0881196634030277,0.2451879697584409,0.2357081523852677,53.37844336,0.5163470063957245,0.5561837153617905,0.4589815819966698,0.4320836133207897,0.6796052940937328,0.5661251196472805
3187,600309.SH,2021-02-08,131.89,123.77,131.89,120.78,123.75,37.97969779,2933087879.0,22902222.0,5009.142342,0.7657394310786508,0.2482190599283408,0.2760280660453262,0.6984367501,0.5719940184499673,0.5554356341152973,0.2473013588013302,0.2281999359942443,37.97969779,0.5166803311805703,0.7558383634104493,0.406190858217063,0.7584991768042676,0.6442264840934716,0.548806123865298
3187,600346.SH,2021-02-08,40.48,38.25,41.6,37.85,38.51,9.94919602,2173075936.0,53937054.0,402.7434549,0.5358910539317763,0.0848611786290693,0.1126771370891242,0.6268549385,0.5272559669149699,0.2130645848656768,0.0803542194437925,0.0704452440744167,9.94919602,0.4828851565236989,0.8159285098154273,0.4407970028454813,0.6969433854681824,0.6103727014287126,0.553326739024683
3187,600436.SH,2021-02-08,378.95,344.67,378.95,344.67,344.5,6.54100014,2505397281.0,6832521.0,2478.712003,0.9999999999999998,0.6820092384213656,0.6525815157042472,0.7408389893,0.6417358755999633,0.6635240153801361,0.6741378112688031,0.6208098419029534,6.54100014,0.5182967345193472,0.8967537061187854,0.5286263484015147,0.8993261747549393,0.626430783250712,0.6016599513684618
3187,600438.SH,2021-02-08,46.68,45.6,46.88,43.15,45.59,10.93068644,4979202876.0,110561153.0,510.244443,0.5183607523541139,0.0963307552817034,0.1162229195388104,0.5992264286000001,0.5365596035749693,0.2180817940061054,0.0937516374648308,0.085193610327897,10.93068644,0.516961563386911,0.5962114197060332,0.2544765854015124,0.5799222680444844,0.7040427968119254,0.5631516230628195
3187,600519.SH,2021-02-08,2368.8,2337.0,2378.88,2313.0,2313.0,7.61053482,8420758625.0,3578573.0,18027.83488,0.9999999999999998,1.0,1.0,0.7001431936,0.6130277793999649,0.5323538213851307,1.0,1.0,7.61053482,0.5661894998754262,0.5970213409928741,0.5261893630286418,0.5808611120020163,0.7634957559528142,0.55912143874456
3187,600570.SH,2021-02-08,102.25,102.35,103.5,100.12,99.25,24.39813235,1196021742.0,11723487.0,2494.709033,0.47158300076451,0.2038290261276855,0.2491520265245415,0.525339495,0.52332082934497,0.0521648593295688,0.2237655792936985,0.2263729969527694,24.39813235,0.6657515098245755,0.6587518456921412,0.5693007875263406,0.6073319375994893,0.5431231154236775,0.552856966844743
3187,600585.SH,2021-02-08,51.22,50.19,51.45,49.94,50.19,4.75081451,1839985956.0,36044909.0,243.3367192,0.3672042005919418,0.1091842793306011,0.1454800150362246,0.4492688067,0.4696473726149731,0.0785416948645655,0.1176781402921341,0.1239653601668017,4.75081451,0.5158929310634822,0.5823537022908807,0.5015229001112969,0.5651596020335127,0.5916105140315202,0.5543188704929956
3187,600588.SH,2021-02-08,39.56,39.62,40.3,39.22,39.61,55.10511401,689206289.0,17354417.0,2179.95831,0.363543652244217,0.0969695258632591,0.1220521203688134,0.4376361451,0.4303213956999753,0.2645651789725023,0.0983502086207572,0.1019190642345946,55.10511401,0.517122876076866,0.5488036720507152,0.477312111274125,0.4690151565754409,0.4813439927044352,0.5361502435480936
3187,600690.SH,2021-02-08,34.66,33.75,34.94,33.4,33.68,37.79947959,1709076419.0,49785899.0,1310.129963,0.4497434363307884,0.066671772869071,0.1071490199444656,0.6010506208,0.5406434844949691,0.3748428854022516,0.0716326086064485,0.0684316019181602,37.79947959,0.5260092214576259,0.635560124636362,0.4849513562254641,0.6024449061589268,0.5832932893165893,0.5581678614394227
3187,600809.SH,2021-02-08,395.0,398.0,413.0,390.01,396.0,4.42643201,2636216388.0,6593935.0,1748.440644,0.9682551179875408,0.7899386735080057,0.8683188539757395,0.611716107,0.5410552223349692,0.3342637638801696,0.8651931853665342,0.778905709192341,4.42643201,0.5404392637703936,0.659214149790408,0.4508993546035475,0.4633770465944617,0.6321765119334006,0.5511887312748307
3187,600837.SH,2021-02-08,11.83,11.91,11.97,11.79,11.92,23.00316371,785770654.0,66325937.0,272.1274267,0.4043048347634698,0.0233884090315919,0.0597844032683755,0.3613614779,0.4243869209999757,0.4160140242612831,0.0260459496566562,0.027726000974315,23.00316371,0.5118036015980222,0.4904674472153767,0.4720209245945665,0.4408728742975843,0.4960046640965914,0.6026185491770245
3187,600887.SH,2021-02-08,45.72,44.67,45.76,44.27,44.15,75.67556114,4038576136.0,89439787.0,3459.886655,0.4105475535958708,0.0931900253243768,0.1333593337630165,0.5373123173,0.4828491184499723,0.0846006452336939,0.10284428402786,0.0986786844167996,75.67556114,0.5729453062442625,0.6314997057986457,0.5395972768889734,0.6303418411995149,0.6803673862716182,0.5771062349740529
3187,601088.SH,2021-02-08,16.42,16.39,16.54,16.22,16.35,1.81771731,499856366.0,30502153.0,29.84691823,0.393680763709584,0.0358146208326794,0.0703498964888042,0.4016156266,0.4095891788499766,0.3935308159784909,0.0383537342263097,0.0403365183887624,1.81771731,0.5277987071206256,0.5233180662231929,0.4867565229083482,0.4936793848351121,0.4455531779381513,0.5719072885191684
3187,601166.SH,2021-02-08,26.75,25.7,27.05,25.34,25.76,4.31399217,4063948936.0,153781813.0,115.3992905,0.4714574814845962,0.0484484427243393,0.0811112235411516,0.7056108145000001,0.5817789218499667,0.5687209067410819,0.0483232366113924,0.0475133858266478,4.31399217,0.5045308480237606,0.689669561085108,0.4449870591755581,0.6426784305950389,0.6810754056630666,0.5757102424738785
3187,601318.SH,2021-02-08,78.57,79.73,80.43,78.28,79.72,2.47353816,6286929303.0,79654699.0,194.3458932,0.3243606333911164,0.171130083998907,0.2126460900568236,0.4292047192,0.4381589438999749,0.3075676082298046,0.1877637571427761,0.1991905968218335,2.47353816,0.5165040863309276,0.5113376210604164,0.4361468515439026,0.4098981119856066,0.7304239132328227,0.5627992346017049
3187,601398.SH,2021-02-08,5.16,5.18,5.2,5.12,5.18,1.87592883,1896286395.0,367126932.0,9.679792763,0.4168087348877775,0.0078732971607742,0.0439010042571561,0.5432512818,0.5557957957999682,0.3631027084217949,0.0090161677668986,0.0093783918542102,1.87592883,0.5158929310634822,0.4889859075813633,0.4686388591814505,0.4574061436010649,0.5950079684896756,0.5282495683393049
3187,601601.SH,2021-02-08,38.88,38.9,39.68,38.09,38.82,1.33239433,1533257297.0,39534637.0,51.80349155,0.4094980161178829,0.0794766946331415,0.1142889443240456,0.5403804052000001,0.5162751783799704,0.1404512231449714,0.0844696869754244,0.0856723563999584,1.33239433,0.5259236825800057,0.5694997815743684,0.4324151837919672,0.4815248361640667,0.5710661425524346,0.5434374745744844
3187,601628.SH,2021-02-08,32.41,33.7,33.99,32.22,33.8,1.22617355,1142552182.0,34901857.0,39.74028476,0.3454148376634802,0.0809685999741345,0.1095816352650203,0.3445663652999999,0.3926702798999775,0.5163340930316911,0.0837329160720655,0.0902695764968223,1.22617355,0.5014560701869597,0.4967973267160606,0.2897092216728735,0.2875274834423475,0.5379838867744824,0.5991563815440744
